created_at,tweet_id,query,coordinates,coordinates_type,country_code,place_full_name,retweet_count,text,in_reply_to_status_id_str,is_quote_status,tweet_favorite_count,user_description,user_fovourites_count,followers_count,friends_count,user_profile_location,time_zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:19:32 +0000 2016,7.97217E+17,supplements,,,,,0,The fish oil industry is dying #pollution #overfishing - Organic Live Algae is the emerging trend https://t.co/LnCHB9bjt4,,FALSE,0,Living Phytoplankton w/ Omega-3.  Naturally Reduces Inflammation and Joint Pain. #arthritis #lupus #vegan 260mg of LIVE EPA Omega-3!!,,20401,18004,Chicago & Newport Beach ,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:18:41 +0000 2016,7.97217E+17,supplements,,,,,0,"forgot to take my supplements today, hope i don't die",,FALSE,0,Posess your perception. #ACW out now. https://t.co/N1HvacdZI9 @Mild_Sobriety #MechHop #ActNaturally,,1190,641,"Baltimore, MD",Quito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:18:32 +0000 2016,7.97217E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,Gamers Design & architecture Jeux vid\xe9o Dessin Studios & consoles,,236,1588,"Daours, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:18:22 +0000 2016,7.97217E+17,supplements,,,,,60,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter our #Fr\u2026,,FALSE,0,,,660,3759,"London, UK",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:18:22 +0000 2016,7.97217E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,"Love to bake, read and travel.  Addicted to trying as many afternoon teas as possible across the globe.",,1053,4845,Sunny Manchester,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:17:53 +0000 2016,7.97217E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,,,660,3759,"London, UK",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:17:46 +0000 2016,7.97217E+17,supplements,,,,,1,RT @Iloveyogacrazy: Houseplants\u2026The Ultimate Health Supplements  https://t.co/TNkxJ70TA4 https://t.co/lrrMLjij73,,FALSE,0,handmade mala prayer beads and bracelets available at my Etsy shop. #malabeads | #meditation | #yoga,,85,124,,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:17:29 +0000 2016,7.97217E+17,supplements,,,,,0,Try out #these #great supplements for keep fit:  https://t.co/XPzc839FZ0 https://t.co/103ENNsxLe,,FALSE,0,,,259,986,"South East, England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:16:12 +0000 2016,7.97216E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,Twitch Variety Caster | Musician | God | | TheBigClash.,,757,4597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:16:03 +0000 2016,7.97216E+17,supplements,,,,,0,Grab #NatureMadeAtWalmart vitamins and supplements! Enter for a chance to win: #SweepsEntry https://t.co/ZebXjecuG5 (No Purchase Necessary),,FALSE,0,Mom of TWIN BOYS born in April 2016!  I am a lover of all things DIY! Crafter at heart! Love tweet parties and giveaways!,,1335,2449,The Great USA,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:16:03 +0000 2016,7.97216E+17,supplements,,,,,0,"Get 150+ Supplements Coupons. Deals Include Buy 1 Get 1 FREE, 50% Off Selected supplements, FREE Gifts And More:\u2026 https://t.co/K4zzuD5zPN",,FALSE,0,"Your Ultimate Guide On Workouts, Nutrition And Supplements. Followers Claim Your 4 FREE Muscle Building Gifts Below.",,40605,34014,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:15:32 +0000 2016,7.97216E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,Humour Entertainment Lifestyle and Culture Fashion Food Diet and fitness Beauty,,22,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:15:20 +0000 2016,7.97216E+17,supplements,,,,,0,#Solgar Gentle Iron provides an advanced form of #iron which is #nonconstipating and gentle on the #stomach.  https://t.co/BnqmWfZ9Ke,,FALSE,0,NZ's largest natural health & preventive medicine co-op of retail stores.,,354,620,Hamilton NZ,Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:15:20 +0000 2016,7.97216E+17,supplements,,,,,0,RT @LS_Nutrition: #Kefir #supplements this November? They can interact with #Immunosuppressants. Chat with your #MD before you dose!,,FALSE,0,"Official site. Living Safely keeps you up-to-date with informative health, medical, nutrition, product recall, safety and travel news and tips.",,7897,6735,Worldwide,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:15:17 +0000 2016,7.97216E+17,supplements,,,,,0,Don't get how people waste so much money on supplements besides protein,,FALSE,0,lets go on an adventure,,311,157,"springfield, ma",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:15:09 +0000 2016,7.97216E+17,supplements,,,,,0,@ingenbeauty\xa0have launched on @skincarestore &amp; their supplements have been awarded bronze for best new #beautyaward\u2026 https://t.co/yF1o8SgpgR,,FALSE,0,"Australia's Leading Online Retailer for Skincare, Cosmetics & Haircare - Free Delivery - Shop Dermalogica, asap, EmerginC, GHD, Napoleon Perdis & More",,498,1367,Sydney,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:14:10 +0000 2016,7.97216E+17,supplements,,,,,0,#Supplements #Health PRO FORMULA FIVE GROWTH 191 COMPLETE MUSCLE FORMULA DIETARY SUPPLEMENT 60:\u2026 https://t.co/bS7Vc0M9b8 #Bodybuilding,,FALSE,0,eBay Hot Sales #Shopping #Bargains #Deals #eBay #Hot #Sales #Discount #Deal #Buy #Sporting #Auction #Bargain,,3199,420,,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:12:16 +0000 2016,7.97215E+17,supplements,,,,,0,@SpotTheLoon2010 They could buy supplements!,7.9721E+17,FALSE,1,\U0001f48b \u2764\ufe0f\U0001f48b My heart belongs to you \U0001f48b\u2764\ufe0f\U0001f48b,,631,508,"âù_ï¸èHere, There, Nowhere âù_ï¸è",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:12:00 +0000 2016,7.97215E+17,supplements,,,,,0,Prostate Supplements for Men | Saw Palmetto | Super Male Prostate Formula | Support Urinary\u2026 https://t.co/ukFkcMacGf https://t.co/ajEE2Qb0rw,,FALSE,0,"I'm an Author and write about passive money, future of the world, and Entrepreneurship. My passion- promote education to people who are hungry for knowledge.",,557,229,New Delhi,New Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:11:49 +0000 2016,7.97215E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,,,234,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:10:41 +0000 2016,7.97215E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,Never Meanin' No Harm.,,1242,4603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:10:30 +0000 2016,7.97215E+17,supplements,,,,,2,"RT @ButlerCOE: Dean @EnaShelley in @IBJnews Women of Influence issue, reflecting on women in leadership: https://t.co/jGuafDxWcp @ButlerPre\u2026",,FALSE,0,President of Butler University,,5590,247,"Indianapolis, IN",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:10:20 +0000 2016,7.97215E+17,supplements,,,,,17,RT @R2_TB: Thank you to everyone who has followed us so far.  Could you all please give us a RT to spread the word about Ripped 2 The Bone\u2026,,FALSE,0,,,93,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:08:43 +0000 2016,7.97215E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,i'm a mum and a full time carer for my disabled husband who i have been with for 6 years we live on a beautiful little hampshire village and love it,,693,4972,Bishops Waltham ,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:08:35 +0000 2016,7.97214E+17,supplements,,,,,0,You cannot rely on supplements for a balanced #diet \n\nYou CAN fill in the nutritional gaps with a high quality supplements\n\n#nutrition,,FALSE,1,We can do anything we want if we stick to it long enough! Focused on creating healthy habits & feeling good.,,906,982,Dallas,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:08:22 +0000 2016,7.97214E+17,supplements,,,,,0,Grab #NatureMadeAtWalmart vitamins and supplements! Enter for a chance to win: #SweepsEntry https://t.co/ZC4188a4cO (No Purchase Necessary),,FALSE,0,"Mother of 2 boys, Wife, Army Brat, Type 1 diabetic, NCSU Math Teaching Technician, Foodie, Product Tester and World Traveler. #GlutenFree #Crowdtap #Influenster",,4256,3965,United States,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:08:09 +0000 2016,7.97214E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,Mum to 4 amazing kids! xx,,551,4751,Uk,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:07:19 +0000 2016,7.97214E+17,supplements,,,,,6,"RT @CaulfieldTim: More for D-bate: ""Do you really need more vitamin D? Maybe not, doctors say"" https://t.co/xHSe804Ncq #vitaminD #supplemen\u2026",,FALSE,0,Improving market access through stronger pharmaceutical markets in emerging markets. RT \u2260 endorsement. Founder @joaocarapinha,,1981,2398,"Massachusetts, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:07:08 +0000 2016,7.97214E+17,supplements,,,,,0,https://t.co/RkLJajpGa4\u2019s Kamal Patel on Which Supplements Vegan Athletes Should Consider https://t.co/fsok4HdgEV via @NoMeatAthlete,,FALSE,0,"when working-work in aged health, mother and grandmother of 3",,93,293,Christchurch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:06:52 +0000 2016,7.97214E+17,supplements,,,,,0,Tomorrow is #SuperSaturday &amp; we are offering 18% OFF #vitamins #supplements &amp; #healthandbeauty items! #Discounts https://t.co/DJF59R0GNI,,FALSE,1,"Our goal is to provide great product at the best possible price! Natural, organic, allergy free, supplements, etc. Stop by 10591 Old Alabama Rd. Conn. Ga 30022!",,748,798,"Alpharetta, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:06:44 +0000 2016,7.97214E+17,supplements,,,,,1,RT @Medenyx: Just #Health &amp; #Wealth ~ Vitamins And Nutritional Supplements Avoiding Fad Diet Shams https://t.co/N3DQC9Gv55 https://t.co/es3\u2026,,FALSE,0,,,384,183,,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:06:35 +0000 2016,7.97214E+17,supplements,,,,,0,WHOLE FOOD MULTI-VITAMIN &amp; MINERAL NUTRITION WELLNESS NO IRON SUPPLEMENT 90 TABS  $15.11 - https://t.co/88IB2DKbLu\u2026 https://t.co/S2ZO7rYeIh,,FALSE,1,"Your Source for Fitness, Health and Supplements | https://t.co/VQnzqwqbcM | Updated Regularly",,7479,7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:05:25 +0000 2016,7.97214E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,"I am a mother of 3 wonderful children. I have a few mobility issues but am ambulant, using crutchs, scooter or chair. The internet lets me loose on the world, x",,2375,2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:04:02 +0000 2016,7.97213E+17,supplements,,,,,1,things I have to do:\n\ndrink 16oz water every hour\nmake some low cal soup\ntake herbal dietary supplements\ndrink green smoothies\nNOT BINGE!!!!,,FALSE,2,\u2022 18 \u2022 CW: 104lbs GW: 95lbs UGW: 89lbs \u2022 5'2'' \u2022\n*** trigger warning ***  [not pro-ana]                        DM's are always open for support/advice \U0001f49e,,149,296,in my thoughts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:03:31 +0000 2016,7.97213E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,,,847,4215,oxford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:03:17 +0000 2016,7.97213E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,"work hard, spend harder. play hard. work hard. love life \u2764\ufe0f",,483,3236,"ÃœT: 54.7025861,-6.0020586",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:01:51 +0000 2016,7.97213E+17,supplements,,,,,0,swimmingscience: 3 Tips to Avoid Tainted Supplements - Swimming Science https://t.co/zogSuL0yBe https://t.co/bNW0pG1ceW,,FALSE,0,"A collection of Swim News from the US and around the world.  Stay up-to-date with swimming records, Olympic Trials and results from Rio'16.",,88,53,United States,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:01:37 +0000 2016,7.97213E+17,supplements,,,,,0,"A structured program that combines whole food eating with supplements, nutritious supplement shakes, and light exercises.",,FALSE,0,The Health and Wellness Specialists that focus on your whole body. We will work with you & coach you along the path to a healthy more fulfilling life,,5217,3048,,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:01:12 +0000 2016,7.97213E+17,supplements,,,,,0,Most effective natural penis growth techniques natural supplements https://t.co/Kwly9xJC1f https://t.co/mXuq455vBG,,FALSE,1,self,,6046,6614,chennai,Chennai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:01:09 +0000 2016,7.97213E+17,supplements,,,,,0,Immune Health Supplements Market is segmented on the basis of product type as #vitaminhealth #organic vitamins... https://t.co/2SupCZEIAb,,FALSE,0,IT Sales Executive.  The views expressed here are my own and do not necessarily reflect the views of Oracle.,,224,140,"New York, NY",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:01:03 +0000 2016,7.97213E+17,supplements,,,,,0,Immune Health Supplements Market is segmented on the basis of product type as #vitaminhealth #organic vitamins https://t.co/ob3VRMAv49,,FALSE,0,Entrepreneur interested in technology & health topics. Views expressed not reflective of official positions of any vendor.,,1794,587,"Pembroke Pines, FL",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:00:29 +0000 2016,7.97212E+17,supplements,,,,,0,[Image] ordered supplements from https://t.co/ALbYDUgKtP. this was printed on the side of the packaging. via /r/Get\u2026 https://t.co/r1ggJ1I8PF,,FALSE,0,"Hiker that loves the Pacific Northwest, and wants to conserve it for the future.",,235,453,"Portland, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:00:15 +0000 2016,7.97212E+17,supplements,,,,,0,Improve your Brain Function with #ONNIT Supplements! Save 10% by clicking HERE ----&gt; https://t.co/YdVSYj6s5L #MMA\u2026 https://t.co/QFLPckDFbD,,FALSE,0,We Are The MMA SOCIAL CLUB for all things #MMA related. #UFC & #MMA EVENTS oh yeah we're #JRE/@joerogan #podcast fans too #TeamMMA4LIFE join us here!,,305,857,worldwide,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:00:06 +0000 2016,7.97212E+17,supplements,,,,,0,How to eliminate muscle and back pain ? https://t.co/LCWCfbdLSw #Mariguanol #Health #Arthritis https://t.co/LPp9UY9Gow,,FALSE,0,"We Sell products of aesthetic, beauty, medicinals and natural products for weight loss.",,3229,2793,"Los angeles, California",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 23:00:05 +0000 2016,7.97212E+17,supplements,,,,,0,Is your pet often hyper &amp; nervous? Learn how our Terrhuahua Daizee found peace &amp; wellness w CBD\u2026 https://t.co/g4slvPzUWJ,,FALSE,0,"Boomer geek turned Instructional Designer seeking eTeaching gigs.  PhD in Psychology Skilled in IT, Tech Comm, Teaching, Video & Web Devel Cannabis Consulting",,2775,2615,"Austin, TX",Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:59:46 +0000 2016,7.97212E+17,supplements,,,,,2,"RT @gastrogirl: EXCELLENT resource! Up-to-date, accurate, easily accessed info on #druginduced  #liver injury including supplements https:/\u2026",,TRUE,0,moutaz Hashim \u0625\u0633\u062a\u0634\u0627\u0631\u064a \u0623\u0645\u0631\u0627\u0636 \u0627\u0644\u062c\u0647\u0627\u0632 \u0627\u0644\u0647\u0636\u0645\u064a \u0648\u0623\u0645\u0631\u0627\u0636 \u0648\u0632\u0631\u0627\u0639\u0629 \u0627\u0644\u0643\u0628\u062f Transplant Hepatologist @sga_ksa @wedocaresaudi @sasltksa #\u0627\u0633\u0623\u0644_\u062f_\u0645\u0639\u062a\u0632 \u0633\u0646\u0627\u0628:drmoutaz,,116039,1284,drmoutaz@me.com,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:59:45 +0000 2016,7.97212E+17,supplements,,,,,6,"RT @goodhealth: Nope, eating a placenta doesn't actually give new moms an iron boost: https://t.co/IsWKCOIijk",,FALSE,0,"Promoting healthy, natural supplements and more for best health for you. Visit my site and try free offers.\r\nStrongly against radicals & nazi around the world.",,204,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:58:07 +0000 2016,7.97212E+17,supplements,,,,,0,ppl taking spirulina as supplements just cook with it trust me,,FALSE,0,short circuit https://t.co/YOTKotLk1d,,30,53,"Florida, USA",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:57:37 +0000 2016,7.97212E+17,supplements,,,,,0,"HERBAL SUPPLEMENTS... St John's Wort, Ginkgo, even Ginger, we have to use caution, when we have certain conditions.  https://t.co/gWXhRMdEiE",,FALSE,1,#NAME?,,394,762,"Prince George's County, MD",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:57:21 +0000 2016,7.97212E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,,,2121,3717,manchester,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:56:13 +0000 2016,7.97211E+17,supplements,,,,,0,Remember to eat good breakfast and take all your supplements sweetheart\U0001f61a take good care of yourself and stay sage pk\U0001f497,,FALSE,0,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:55:54 +0000 2016,7.97211E+17,supplements,,,,,0,"Get 150+ Supplements Coupons. Deals Include Buy 1 Get 1 FREE, 50% Off Selected supplements, FREE Gifts And More:\u2026 https://t.co/dk4majyuwG",,FALSE,0,"Your Ultimate Guide On Workouts, Nutrition And Supplements.",,8899,9170,"London, England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:55:45 +0000 2016,7.97211E+17,supplements,,,,,0,Try my #recommended #supplements for well being:  https://t.co/Kj2TpAtfV7 https://t.co/xK1sXHmGer,,FALSE,0,,,95,451,"England, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 22:55:44 +0000 2016,7.97211E+17,supplements,,,,,3,RT @IHEIntl: IHE Patient Care Coordination Technical Framework Supplements and Technical Framework Volumes Published: https://t.co/tFKAaGHA\u2026,,FALSE,0,Certified Imaging Informatics Professionals,,164,115,,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
